Date,Well,Pot Gross,Pot Nett,Pot WC,Test,Date of Test,Production Zone,Status/Lifting,P.csg,P.tbg,P.fl,P.sep,Avg Prod Prev Month Gross,Avg Prod Prev Month Oil,Prev Day Gross,Prev Day Oil,Production Test Gross,Production Test Oil,Prod Act Gross,Prod Act Oil,Prod Act WC,Selisih Potensi,Selisih Last,Gas Inj (Mscfd),Gas Out SB (Mscfd),Gas Out SA (Mscfd),Gas Own (Mscfd),Tanggal Mulai Produksi,Keterangan,GS,CATEGORY,Bulan Ke,Date&Well,Struktur
2026-06-17,B-144,765.9538,19.0,97.5194326341876,,2026-06-13 00:00:00,K-86/M-70,SB OF,335,88,88,30,721.0604838709677,17.276881720430108,750.0,24.0,750.02793264,23.93706168,750.0,24.0,96.8,5.0,0.0,404,404.0,,0.0,PES-18.12.23,,III,,6,46190B-144,Bunyu
2026-06-17,B-147,834.6809,15.4,98.15498353921839,,2026-06-16 00:00:00,S-40L,55 Hz,55,55,55,26,828.1572580645161,14.70766129032258,859.0,19.0,859.07454696,18.617714640000003,859.0,19.0,97.78812572759023,3.5999999999999996,0.0,0,239.0,,239.0,KUP  11.04.26,"Shut in, tidak keluar cairan",III,,6,46190B-147,Bunyu
2026-06-17,B-148,0.0,0.0,0.0,,2026-05-15 00:00:00,P-10/P-20,Tutup,0,0,0,0,62.204301075268816,27.274193548387096,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-27.09.25,,III,,6,46190B-148,Bunyu
2026-06-17,B-159,13.0,8.122,37.52307692307693,,2026-06-13 00:00:00,F-55,Tutup,0,0,0,0,9.83064516129032,9.266129032258064,0.0,0.0,0.01,0.0,0.0,0.0,,-8.122,0.0,0,0.0,,0.0,PES - 05.10.20,,III,,6,46190B-159,Bunyu
2026-06-17,B-198,324.0,65.0,79.93827160493827,T,2026-06-17 00:00:00,F-81 ,SB-OF,220,56,56,27,360.98387096774195,64.08064516129032,329.0,56.0,255.32865792000004,55.85314392000001,255.0,56.0,78.03921568627452,-9.0,0.0,254,254.0,,0.0,PES-30.09.23,,III,,6,46190B-198,Bunyu
2026-06-17,B-206,278.269,26.5,90.47684075480919,T,2026-06-17 00:00:00,T-91,57 Hz,33,35,35,26,278.9307795698925,28.254704301075268,242.0,30.0,319.16082240000003,34.57575576,319.0,35.0,89.0282131661442,8.5,5.0,0,76.0,,76.0,KUPL-30.04.26,"Shut in, WC 100%",III,,6,46190B-206,Bunyu
2026-06-17,B-215,0.0,0.0,0.0,,2026-05-04 00:00:00, Z-30/BB-10U/BB-10L/CC-10,Tutup,0,0,0,0,68.17338709677419,0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-28.06.23,,III,,6,46190B-215,Bunyu
2026-06-17,B-216,603.465,28.66,95.25076019321752,,2026-06-16 00:00:00,H-71/M-70,SB 43,350,139,45,25,601.4516129032259,28.419354838709676,556.0,16.0,555.8717656800001,15.958041120000003,556.0,16.0,97.12230215827337,-12.66,0.0,277,277.0,,0.0,PES-17.01.26,,III,,6,46190B-216,Bunyu
2026-06-17,B-220,441.785,15.4,96.51414149416571,T,2026-06-17 00:00:00,Q-20,120 Hz,0,87,87,27,448.8306451612903,14.747983870967742,501.5,23.5,593.10719496,29.256408720000003,547.25,26.25,95.20328917313842,10.85,2.75,0,76.0,,76.0,PES-15.06.25,,III,,6,46190B-220,Bunyu
2026-06-17,B-227,11.0,8.0,27.27272727272727,,2026-06-11 00:00:00,MFS_CC,SB OF,295,75,75,40,17.419354838709676,5.064516129032258,8.0,5.0,7.979020560000001,5.31934704,8.0,5.0,37.5,-3.0,0.0,440,440.0,,0.0,PES-20.04.23,,III,,6,46190B-227,Bunyu
2026-06-17,B-229,502.201,13.0,97.41139503903815,,2026-06-09 00:00:00,L-30U/L-30L/L-70,SB OF,335,55,55,28,530.1633064516129,10.820564516129032,704.0,8.0,704.281548096,7.979020560000001,704.0,8.0,98.86363636363636,-5.0,0.0,438,438.0,,0.0,BOR-17.12.22,,III,,6,46190B-229,Bunyu
2026-06-17,B-231,350.67,20.0,94.29663216129124,T,2026-06-17 00:00:00,U-10/U-20,SB OF,308,48,48,28,352.3225806451613,20.451612903225808,258.0,16.0,186.17714640000003,13.2983676,186.0,13.0,93.01075268817203,-7.0,-3.0,306,306.0,,0.0,PES-28.01.26,,III,,6,46190B-231,Bunyu
2026-06-17,B-238,2109.33,26.1,98.76264026965909,T,2026-06-17 00:00:00,N-20,70 Hz,82,82,82,28,1988.5181451612902,26.836021505376348,2287.0,27.0,2308.59661536,31.916082240000005,2298.0,29.5,98.71627502175805,3.3999999999999986,2.5,0,107.0,,107.0,PES-28.01.26,,III,,6,46190B-238,Bunyu
2026-06-18,B-169,452.9,22.36857,95.06103554868625,T,2026-06-18 00:00:00,M-32,SB OF,322,88,88,33,465.44993279569894,22.67926747311828,658.0,37.0,671.0,40.0,671.0,40.0,94.0387481371088,17.63143,3.0,186,186.0,,0.0,PES-04.12.24,,IV,,6,46191B-169,Bunyu
2026-06-18,B-173,106.945544,35.88,66.45021507394453,T,2026-06-18 00:00:00,X-10/X-90/Z-10/Z-20/Z-30/Z-30L/Z-40,59 Hz,0,135,135,32,106.45288978494624,39.1924059139785,79.0,24.0,100.0,30.0,100.0,30.0,70.0,-5.880000000000003,6.0,0,63.0,,63.0,PES - 28.05.23,,IV,,6,46191B-173,Bunyu
2026-06-18,B-199,1165.88,92.0,92.10896490204824,,2026-06-16 00:00:00,N-25,SB OF,345,104,104,33,1138.7096774193549,101.58064516129032,1078.0,104.0,1078.0,104.0,1078.0,104.0,90.35250463821892,12.0,0.0,675,675.0,,0.0,PES-31.12.24,,IV,,6,46191B-199,Bunyu
2026-06-18,B-208,696.19512,23.776,96.58486546128046,T,2026-06-18 00:00:00,G-61/H-71,SB 43,340,125,95,33,683.2258064516129,25.129032258064516,677.0,24.0,645.0,24.0,645.0,24.0,96.27906976744185,0.2240000000000002,0.0,336,336.0,,0.0,KUPL-17.08.25,,IV,,6,46191B-208,Bunyu
2026-06-18,B-209,323.12121,18.34,94.32411137603751,,2026-06-09 00:00:00,AA-30/AA-70U/AA-70L/CC-20,Tutup,0,0,0,0,59.53528225806452,0,0.0,0.0,0.01,0.0,0.0,0.0,,-18.34,0.0,0,0.0,,0.0,PES-10.5.26,Program WO,IV,,6,46191B-209,Bunyu
2026-06-18,BN-014,557.284188,16.75,96.9943521885821,,2026-06-16 00:00:00,V-30,SB OF,333,77,77,33,530.1317204301075,15.236559139784946,666.0,16.0,666.0,16.0,666.0,16.0,97.5975975975976,-0.75,0.0,384,428.0,,44.0,PES - 07.02.26,,IV,,6,46191BN-014,Bunyu Nibung
2026-06-18,BN-017,112.324,11.556,89.71190484669349,T,2026-06-18 00:00:00,R-10/R-50/V-50,SB OF,325,82,82,33,115.52688172043011,12.631720430107526,124.0,11.0,103.0,13.0,103.0,13.0,87.37864077669903,1.4440000000000008,2.0,464,505.0,,41.0,PES-11.11.24,,IV,,6,46191BN-017,Bunyu Nibung
2026-06-18,BN-018,2399.0,98.5443,95.8922759483118,,2026-06-17 00:00:00,L-70/L-70U,100 Hz,0,90,90,32,2605.5221774193546,103.93145161290323,2551.0,110.0,2551.0,110.0,2551.0,110.0,95.68796550372403,11.455699999999993,0.0,0,60.0,,60.0,PES -11.10.24,,IV,,6,46191BN-018,Bunyu Nibung
2026-06-18,BN-022,405.19255,14.223,96.48981700181803,,2026-06-17 00:00:00,L-70,SB OF,348,130,130,33,401.62432795698925,13.89784946236559,318.0,11.0,318.0,11.0,318.0,11.0,96.54088050314465,-3.2230000000000008,0.0,473,608.0,,135.0,PES - 10.08.25,,IV,,6,46191BN-022,Bunyu Nibung
2026-06-18,BN-024,788.44529,24.33,96.91418031046896,,2026-06-16 00:00:00,L-91,SB OF,345,99,99,33,1141.967069892473,17.768817204301076,1217.0,35.0,1217.0,35.0,1217.0,35.0,97.1240755957272,10.670000000000002,0.0,405,405.0,,0.0,PES - 23.01.22,,IV,,6,46191BN-024,Bunyu Nibung
2026-06-18,BN-026,46.0,16.663,63.77608695652174,,2026-06-17 00:00:00,H-71,SB OF,270,54,54,33,57.846774193548384,18.54032258064516,63.0,19.0,63.0,19.0,63.0,19.0,69.84126984126983,2.3369999999999997,0.0,405,405.0,,0.0,PES-09.01.26,,IV,,6,46191BN-026,Bunyu Nibung
2026-06-18,BN-036,542.243457,0.0,100.0,T,2026-06-18 00:00:00,O-60,SB OF,347,115,115,33,178.30645161290323,0.12096774193548387,476.0,0.0,1610.0,0.0,1610.0,0.0,100.0,0.0,0.0,66,343.0,,277.0,KUPL-21.05.26,"Pkl. 11.25 Bean up ke SB OF, tambah suction SKG Nibung",IV,,6,46191BN-036,Bunyu Nibung
2026-06-18,BN-038,443.40389,12.25,97.23728179290443,T,2026-06-18 00:00:00,L-70U/L-70L,SB OF,338,106,106,33,450.74260752688167,14.48420698924731,610.0,16.0,596.0,16.0,596.0,16.0,97.31543624161074,3.75,0.0,318,450.0,,132.0,KUPL-19.07.25,,IV,,6,46191BN-038,Bunyu Nibung
2026-06-18,BN-039,2088.432,50.219,97.59537298796417,T,2026-06-18 00:00:00,J-74,108 Hz,0,90,90,32,2103.9610215053763,52.81720430107527,1971.0,53.0,2014.0,51.0,2014.0,51.0,97.46772591857001,0.7809999999999988,-2.0,0,61.0,,61.0,PES -03.12.25,,IV,,6,46191BN-039,Bunyu Nibung
2026-06-18,B-102,1514.2235,28.3221,98.12959579612917,T,2026-06-18 00:00:00,S-40U&S-40L,SB OF,315,108,108,35,1701.0967741935483,32.87096774193548,1380.5,31.0,1297.3724316,29.3643966,1297.0,29.0,97.76407093292214,0.6779000000000011,-2.0,350,378.0,,28.0,PES - 14.06.21,,I,,6,46191B-102,Bunyu
2026-06-18,B-081,1123.559,21.2274,0.0,,2026-06-17 00:00:00,R-10,SB OF,338,88,88,34,1088.404569892473,22.050403225806452,1143.0,21.0,1142.5419768000002,21.3559248,1143.0,21.0,98.16272965879264,-0.22739999999999938,0.0,374,374.0,,0.0,KUPL-27.01.25,,I,,6,46191B-081,Bunyu
2026-06-18,B-176,382.0,0.0,100.0,,2026-05-14 00:00:00,N-80,Tutup,0,0,0,0,118.7883064516129,0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-13.11.25,"Shut in, WC 100%",I,,6,46191B-176,Bunyu
2026-06-18,B-179,1706.68125,138.774,91.86878041813608,,2026-06-15 00:00:00,P-45,98 Hz,0,155,155,35,1708.672379032258,125.89969758064517,1906.0,141.0,1906.0162884000001,141.4830018,1906.0,141.0,92.60230849947534,2.225999999999999,0.0,0,283.0,,283.0,PES - 14.04.21,,I,,6,46191B-179,Bunyu
2026-06-18,B-181,1124.443,18.334,98.36950383434286,,2026-05-30 00:00:00,J-71,SB 43,355,138,93,26,1206.4973118279572,16.672715053763444,1121.0,13.0,1121.186052,13.347453,1121.0,13.0,98.84032114183765,-5.334,0.0,252,267.0,,15.0,KUPL-02.10.23,,I,,6,46191B-181,Bunyu
2026-06-18,B-185,528.4724,17.546,96.6798644546054,,2026-06-16 00:00:00,J-20,SB OF,340,90,90,36,560.3629032258065,18.508064516129032,521.0,24.0,520.5506670000001,24.0254154,521.0,24.0,95.39347408829175,6.454000000000001,0.0,195,225.0,,30.0,PES - 09.10.20,,I,,6,46191B-185,Bunyu
2026-06-18,B-186,14.5,7.56,47.862068965517246,,2026-06-08 00:00:00,R-50/Z-20/BB-10U/BB-10,SB OF,300,94,94,31,41.98790322580645,15.162634408602152,29.0,11.0,29.3643966,10.6779624,29.0,11.0,62.06896551724138,3.4400000000000004,0.0,352,379.0,,27.0,PES -13.02.25,,I,,6,46191B-186,Bunyu
2026-06-18,B-191,288.3348,46.44,83.89372354637733,T,2026-06-18 00:00:00,Z-20,52 Hz,0,155,155,32,284.24529569892474,49.45967741935483,296.0,48.0,306.991419,50.72032140000001,307.0,51.0,83.38762214983714,4.560000000000002,3.0,0,193.0,,193.0,PES -08.07.23,,I,,6,46191B-191,Bunyu
2026-06-18,B-195,121.112,7.445,93.85279741066121,,2026-06-07 00:00:00,U-10/X-10,Tutup,0,0,0,0,155.83198924731184,5.334005376344086,0.0,0.0,0.01,0.0,0.0,0.0,,-7.445,0.0,0,0.0,,0.0,PES-21.04.24,Program WS,I,,6,46191B-195,Bunyu
2026-06-18,B-197,190.0,2.0,98.94736842105263,,2026-06-12 00:00:00,W-10/W-20U/W-20L/X-80U,SA 33,742,640,210,69,109.48387096774194,2.5806451612903225,427.0,3.0,427.118496,2.6694906,427.0,3.0,99.29742388758783,1.0,0.0,0,0.0,972.0,972.0,KUPL-16.03.26,,I,,6,46191B-197,Bunyu
2026-06-18,B-202,137.45,19.0,86.17679156056748,,2026-06-17 00:00:00,BB-10U & BB-10L,SB OF,270,103,103,42,127.80645161290323,20.967741935483872,171.0,11.0,170.8473984,10.6779624,171.0,11.0,93.56725146198829,-8.0,0.0,406,926.0,,520.0,KUPL-13.04.26,,I,,6,46191B-202,Bunyu
2026-06-18,B-203,185.488,22.6,87.81592340205296,,2026-06-09 00:00:00,J-20,SB OF,285,72,72,36,184.59677419354838,23.419354838709676,214.0,16.0,213.559248,16.0169436,214.0,16.0,92.5233644859813,-6.600000000000001,0.0,308,308.0,,0.0,KUPL-10.11.24,  ,I,,6,46191B-203,Bunyu
2026-06-18,B-207,29.5,12.5,57.6271186440678,,2026-06-17 00:00:00,T-50/X-90,SB OF,265,54,54,29,19.362903225806452,11.545698924731184,5.0,3.0,5.3389812,2.6694906,5.0,3.0,40.0,-9.5,0.0,397,397.0,,0.0,KUPL- 02.09.21,,I,,6,46191B-207,Bunyu
2026-06-18,B-211,77.5,33.0,57.41935483870968,,2026-06-15 00:00:00,BB-10/W-20/W-30/X-10/Z-20,SB OF,278,81,81,32,10.259072580645162,8.985551075268816,25.0,11.0,25.09321164,11.47880958,25.0,11.0,56.00000000000001,-22.0,0.0,201,321.0,,120.0,KUPL-02.11.25,,I,,6,46191B-211,Bunyu
2026-06-18,B-212,407.33,61.5,84.90167677313235,,2026-06-17 00:00:00,L-30/L-70,SA 43,376,657,260,60,413.3225806451613,63.54838709677419,1033.0,265.0,1033.0928622000001,264.81346752,1033.0,265.0,74.34656340755083,203.5,0.0,0,0.0,1231.0,1231.0,KUPL-28.2.26,,I,,6,46191B-212,Bunyu
2026-06-18,B-213,119.372,28.44,76.17531749488992,T,2026-06-18 00:00:00,T-60,102 Hz,116,116,116,32,105.61760752688171,31.668682795698924,85.0,16.0,117.4575864,18.6864342,117.0,19.0,83.76068376068376,-9.440000000000001,3.0,0,229.0,,229.0,PES-16.11.25,,I,,6,46191B-213,Bunyu
2026-06-18,B-217,489.486,41.1,91.60343707480908,,2026-06-13 00:00:00,L-10,SB OF,320,98,98,36,476.06451612903226,39.74193548387097,472.0,27.0,472.4998362,26.694906,472.0,27.0,94.27966101694916,-14.100000000000001,0.0,441,507.0,,66.0,PES-26.07.24,,I,,6,46191B-217,Bunyu
2026-06-18,B-219,673.0,27.0,95.98811292719168,,2026-06-15 00:00:00,O-95/P-45,SB OF,340,85,85,34,654.6317204301075,22.048387096774192,627.0,22.0,627.3302910000001,22.42372104,627.0,22.0,96.49122807017544,-5.0,0.0,294,386.0,,92.0,BOR-24.01.22,,I,,6,46191B-219,Bunyu
2026-06-18,B-221,0.0,0.0,0.0,,2026-01-13 00:00:00,S-40,Tutup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-07.01.26,Program WO,I,,6,46191B-221,Bunyu
2026-06-18,B-223,298.443,24.34,91.84433878496063,,2026-06-16 00:00:00,S-75,SB OF,305,73,73,31,161.70967741935485,17.596774193548388,276.5,24.5,293.643966,21.3559248,276.5,24.5,91.13924050632912,0.16000000000000014,0.0,312,320.0,,8.0,PES-8.5.26,,I,,6,46191B-223,Bunyu
2026-06-18,B-224,550.88,24.0,95.64333430148126,,2026-06-11 00:00:00,O-95,SB OF,330,67,67,35,551.0766129032259,26.411290322580644,470.0,5.0,469.8303456,5.3389812,470.0,5.0,98.93617021276596,-19.0,0.0,254,254.0,,0.0,KUPL-09.02.24.,,I,,6,46191B-224,Bunyu
2026-06-18,B-225,535.898,25.5,95.24163180306701,T,2026-06-18 00:00:00,P-10,SB OF,335,92,92,36,533.5967741935484,25.887096774193548,507.0,24.0,523.2201576000001,26.694906,523.0,27.0,94.83747609942638,1.5,3.0,422,464.0,,42.0,KUPL-04.06.24,,I,,6,46191B-225,Bunyu
2026-06-18,B-232,546.5,25.5,95.33394327538883,,2026-06-13 00:00:00,S-75,SB OF,310,52,52,34,301.04301075268813,13.422043010752688,176.0,10.0,176.1863796,9.61016616,176.0,10.0,94.31818181818183,-15.5,0.0,288,288.0,,0.0,KUPL-19.04.25,,I,,6,46191B-232,Bunyu
2026-06-18,B-233,14.0,7.0,50.0,T,2026-06-18 00:00:00,Q-20,SB OF,319,90,90,38,16.68548387096774,9.545698924731182,426.75,10.5,648.6862158,13.881351120000001,649.0,14.0,97.84283513097073,7.0,3.5,424,619.0,,195.0,KUPL-13.6.26,"Prod. 24 jam, ex. Tutup sumur/gas injeksi, Program penyisipan Gasline",I,,6,46191B-233,Bunyu
2026-06-18,B-235,0.0,0.0,0.0,T,2026-06-18 00:00:00,O-60/O-60L,SB OF,342,150,150,35,0,0,761.0,8.0,907.6268040000001,0.0,908.0,0.0,100.0,0.0,-8.0,419,419.0,,0.0,KUPL-11.6.26,Pkl. 15.00 Ukur gas injeksi 419 mscfd,I,,6,46191B-235,Bunyu
2026-06-18,B-236,385.13,28.23,92.67000752992496,,2026-06-16 00:00:00,K-85 ,SB 38,350,139,98,33,366.2741935483871,27.79032258064516,355.0,32.0,355.04224980000004,32.0338872,355.0,32.0,90.98591549295774,3.7699999999999996,0.0,331,342.0,,11.0,BOR-05.05.23,,I,,6,46191B-236,Bunyu
2026-06-18,B-237,109.05,17.8,83.67721228794132,,2026-06-08 00:00:00,R-10/W-40,SB OF,315,68,68,35,96.38709677419355,15.903225806451612,69.0,17.0,69.40675560000001,17.084739840000005,69.0,17.0,75.36231884057972,-0.8000000000000007,0.0,299,306.0,,7.0,KUPL-22.07.25,,I,,6,46191B-237,Bunyu
2026-06-18,B-243,2378.5276,66.5,97.20415268672939,,2026-06-16 00:00:00,P-45,104 Hz,70,121,121,27,2380.2842741935483,71.0524193548387,2375.5,71.0,2338.4737656,69.40675560000001,2375.5,71.0,97.0111555462008,4.5,0.0,0,230.0,,230.0,BOR-10.06.24,,I,,6,46191B-243,Bunyu
2026-06-18,B-125,912.0816,24.66,97.2962945420673,,2026-06-17 00:00:00,J-71L,SA 33,100,189,53,39,888.2903225806451,26.306451612903224,965.0,19.0,864.5166075,18.620357700000003,965.0,19.0,98.03108808290155,-5.66,0.0,0,0.0,236.0,236.0,KUPL-30.03.25,,II,,6,46191B-125,Bunyu
2026-06-18,B-131,0.0,0.0,0.0,,2026-06-09 00:00:00,B-20,Tutup,0,0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-25.5.26,Shut in (pressure depleted),II,,6,46191B-131,Bunyu
2026-06-18,B-140,884.331,36.0,95.92912608514233,,2026-06-12 00:00:00,J-20/J-71,SB OF,348,58,58,34,1993.7903225806451,38.41935483870968,2684.0,35.0,2593.5498225,39.9007665,2684.0,35.0,98.69597615499255,-1.0,0.0,240,262.0,,22.0,PES - 19.01.24,,II,,6,46191B-140,Bunyu
2026-06-18,B-146,556.322,28.221,94.92721840948228,T,2026-06-18 00:00:00,X-30;Y-20;Y-40U;Y-40L ,80 Hz,46,45,45,36,553.4764784946236,19.21841397849462,521.0,27.0,529.3501689,26.600511,529.0,27.0,94.89603024574669,-1.221,0.0,0,163.0,,163.0,PES - 15.04.26,,II,,6,46191B-146,Bunyu
2026-06-18,B-160,2538.1934,61.111,97.5923426481213,,2026-06-16 00:00:00,N-80,96 Hz,95,88,88,34,2525.6535618279568,61.42221102150537,2488.75,62.0,2585.5696692,61.18117530000001,2488.75,62.0,97.50878955298845,0.8890000000000029,0.0,0,105.0,,105.0,PES - 29.03.22,,II,,6,46191B-160,Bunyu
2026-06-18,B-196,0.0,0.0,0.0,,2026-06-02 00:00:00,C-70,Tutup,0,0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-12.04.26,,II,,6,46191B-196,Bunyu
2026-06-18,B-210,70.32,0.0,100.0,T,2026-06-18 00:00:00,AA-20U &  AA-20L,SA OF,353,163,163,43,79.03225806451613,0,74.0,0.0,93.10178850000001,0.0,93.0,0.0,100.0,0.0,0.0,0,0.0,1183.0,1183.0,KUPL-31.10.25,,II,,6,46191B-210,Bunyu
2026-06-18,B-234,278.357,32.2,88.43212134058062,T,2026-06-18 00:00:00,R-50,SB OF,327,105,105,34,250.8198924731183,25.951612903225808,179.5,21.5,194.1837303,29.2605621,194.0,29.0,85.05154639175258,-3.200000000000003,7.5,253,367.0,,114.0,KUPL-12.11.25,,II,,6,46191B-234,Bunyu
2026-06-18,B-239,330.0,29.0,91.21212121212122,T,2026-06-18 00:00:00,U-50,86 Hz,57,57,57,37,0,0,410.0,239.0,441.5684826,228.76439460000003,422.0,229.0,45.7345971563981,200.0,-10.0,0,237.0,,237.0,PES-1.06.26,,II,,6,46191B-239,Bunyu
2026-06-18,BN-015,301.0,28.0,90.69767441860465,,2026-06-15 00:00:00,T-10/T-91,Tutup,0,0,0,0,16.413978494623656,0.9852150537634409,0.0,0.0,0.01,0.0,0.0,0.0,,-28.0,0.0,0,0.0,,0.0,PES-07.06.26,"Shut in 24 jam, Flowline leak due to tubing pressure test",II,,6,46191BN-015,Bunyu Nibung
2026-06-18,BN-058,404.377,46.7,88.45137087420896,T,2026-06-18 00:00:00,N-35,SB OF,324,85,85,40,358.7096774193548,46.556451612903224,370.0,43.0,380.38730730000003,37.240715400000006,380.0,37.0,90.26315789473685,-9.700000000000003,-6.0,245,301.0,,56.0,BOR-26.11.23,,II,,6,46191BN-058,Bunyu Nibung
2026-06-18,B-096,774.93,0.0,100.0,,2026-05-20 00:00:00,F-55U/F-55L/G-20,Tutup,0,0,0,0,559.5631720430108,8.279569892473116,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,KUPL-09.01.26,"Shut in, WC 100%",III,,6,46191B-096,Bunyu
2026-06-18,B-132,258.6966,32.223,87.54409605692537,T,2026-06-18 00:00:00,L-10,SB OF,275,37,37,26,220.8548387096774,29.596774193548388,235.5,29.5,244.68996384000002,26.5967352,245.0,27.0,88.9795918367347,-5.222999999999999,-2.5,190,190.0,,0.0,PES - 02.08.23,,III,,6,46191B-132,Bunyu
2026-06-18,B-136,2274.22,34.23,98.494868570323,,2026-06-16 00:00:00,P-45,49 Hz,0,67,67,25,2188.6797715053767,35.45665322580645,2262.0,36.5,2258.0628184800003,34.57575576,2262.0,36.5,98.38638373121131,2.270000000000003,0.0,0,76.0,,76.0,PES - 09.07.21,,III,,6,46191B-136,Bunyu
2026-06-18,B-138,0.0,0.0,0.0,,2026-06-12 00:00:00,C-60,Tutup,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,,0.0,PES-01.10.25,Shut in (Pressure Depleted),III,,6,46191B-138,Bunyu
2026-06-18,B-144,765.9538,19.0,97.5194326341876,T,2026-06-18 00:00:00,K-86/M-70,SB OF,335,88,88,30,721.0604838709677,17.276881720430108,750.0,24.0,654.27968592,15.958041120000003,490.5,12.0,97.55351681957187,-7.0,-12.0,357.75,357.75,,0.0,PES-22-02-24,"Pkl. 13.00 - 19.00 Tutup sumur, Program Penyisipan Flowline Pkl. 19.05 Ukur gas injeksi 477 mscfd",III,,6,46191B-144,Bunyu
2026-06-18,B-147,834.6809,15.4,98.15498353921839,T,2026-06-18 00:00:00,S-40L,55 Hz,58,58,58,26,828.1572580645161,14.70766129032258,859.0,19.0,800.5617295200001,13.2983676,830.0,16.0,98.0722891566265,0.5999999999999996,-3.0,0,73.0,,73.0,PES-18.12.23,,III,,6,46191B-147,Bunyu
2026-06-18,B-159,13.0,8.122,37.52307692307693,,2026-06-13 00:00:00,F-55,Tutup,0,0,0,0,9.83064516129032,9.266129032258064,0.0,0.0,0.01,0.0,0.0,0.0,,-8.122,0.0,0,0.0,,0.0,KUPL-27.09.25,,III,,6,46191B-159,Bunyu
2026-06-18,B-198,324.0,65.0,79.93827160493827,,2026-06-17 00:00:00,F-81 ,SB-OF,220,61,61,27,360.98387096774195,64.08064516129032,255.0,56.0,255.32865792000004,55.85314392000001,255.0,56.0,78.03921568627452,-9.0,0.0,254,254.0,,0.0,PES - 05.10.20,,III,,6,46191B-198,Bunyu
2026-06-18,B-206,278.269,26.5,90.47684075480919,,2026-06-17 00:00:00,T-91,57 Hz,33,35,35,26,278.9307795698925,28.254704301075268,319.0,35.0,319.16082240000003,34.57575576,319.0,35.0,89.0282131661442,8.5,0.0,0,76.0,,76.0,PES-30.09.23,,III,,6,46191B-206,Bunyu
2026-06-18,B-216,603.465,28.66,95.25076019321752,T,2026-06-18 00:00:00,H-71/M-70,SB 43,350,139,45,25,601.4516129032259,28.419354838709676,556.0,16.0,518.6363364,15.958041120000003,519.0,16.0,96.91714836223507,-12.66,0.0,277,277.0,,0.0,KUPL-28.06.23,,III,,6,46191B-216,Bunyu
2026-06-18,B-220,441.785,15.4,96.51414149416571,,2026-06-17 00:00:00,Q-20,120 Hz,0,87,87,27,448.8306451612903,14.747983870967742,547.25,26.25,593.10719496,29.256408720000003,547.25,26.25,95.20328917313842,10.85,0.0,0,76.0,,76.0,PES-17.01.26,,III,,6,46191B-220,Bunyu
2026-06-18,B-227,11.0,8.0,27.27272727272727,T,2026-06-18 00:00:00,MFS_CC,SB OF,296,79,79,40,17.419354838709676,5.064516129032258,8.0,5.0,0.01,0.0,0.0,0.0,,-8.0,-5.0,440,440.0,,0.0,PES-15.06.25,,III,,6,46191B-227,Bunyu
2026-06-18,B-229,502.201,13.0,97.41139503903815,,2026-06-09 00:00:00,L-30U/L-30L/L-70,SB OF,335,55,55,28,530.1633064516129,10.820564516129032,704.0,8.0,704.281548096,7.979020560000001,704.0,8.0,98.86363636363636,-5.0,0.0,438,438.0,,0.0,PES-20.04.23,,III,,6,46191B-229,Bunyu
2026-06-18,B-231,350.67,20.0,94.29663216129124,T,2026-06-18 00:00:00,U-10/U-20,SB OF,308,47,47,28,352.3225806451613,20.451612903225808,186.0,13.0,218.09322864,13.2983676,218.0,13.0,94.03669724770643,-7.0,0.0,306,306.0,,0.0,BOR-17.12.22,,III,,6,46191B-231,Bunyu
2026-06-18,B-238,2109.33,26.1,98.76264026965909,,2026-06-17 00:00:00,N-20,70 Hz,82,82,82,28,1988.5181451612902,26.836021505376348,2298.0,29.5,2308.59661536,31.916082240000005,2298.0,29.5,98.71627502175805,3.3999999999999986,0.0,0,107.0,,107.0,PES-28.01.26,,III,,6,46191B-238,Bunyu
2026-06-19,B-169,452.9,22.36857,95.06103554868625,,2026-06-18 00:00:00,M-32,SB OF,322,88,88,33,465.44993279569894,22.67926747311828,671.0,40.0,671.0,40.0,671.0,40.0,94.0387481371088,17.63143,0.0,186,186.0,,0.0,PES-04.12.24,,IV,,6,46192B-169,Bunyu
